Ticker,Last Close Price,Current Price,previous_fast_ma,previous_slow_ma,current_fast_ma,current_slow_ma,Signal
HOLX,74.625,74.625,73.11700057983398,69.29240028381348,73.49825057983398,69.46010032653808,HOLD (Bullish)
HON,201.9149932861328,201.9149932861328,197.7964195251465,197.91366760253905,198.34928512573242,197.918037109375,BUY (Golden Cross)
HOOD,132.60000610351562,132.60000610351562,136.8925003051758,131.36599975585938,136.81500091552735,132.0015998840332,HOLD (Bullish)
HPE,23.479999542236328,23.479999542236328,23.667000007629394,24.167748527526854,23.588999938964843,24.183347702026367,HOLD (Bearish)
HPQ,25.21500015258789,25.21500015258789,27.154000186920165,27.43647029876709,26.984250164031984,27.37248260498047,HOLD (Bearish)
HRL,22.264999389648438,22.264999389648438,22.799999904632568,23.75154228210449,22.730749893188477,23.69608554840088,HOLD (Bearish)
HSIC,72.78500366210938,72.78500366210938,65.94850025177001,66.46180015563965,66.4252504348755,66.57490028381348,HOLD (Bearish)
HST,18.145000457763672,18.145000457763672,16.656999778747558,16.868200149536133,16.735749816894533,16.891245079040527,HOLD (Bearish)
HSY,178.1649932861328,178.1649932861328,176.97150192260742,184.31180053710938,176.29975128173828,184.1813003540039,HOLD (Bearish)
HUBB,452.2799987792969,452.2799987792969,448.95349884033203,437.3459991455078,449.86499938964846,437.8155993652344,HOLD (Bullish)
HUM,244.07000732421875,244.07000732421875,275.43550033569335,275.0596517944336,274.5305000305176,273.72315521240233,HOLD (Bullish)
HWM,207.32000732421875,207.32000732421875,200.71810073852538,193.0292416381836,201.47620849609376,193.68787719726564,HOLD (Bullish)
IBKR,72.72000122070312,72.72000122070312,69.12050018310546,67.32340003967285,69.2680004119873,67.49880004882813,HOLD (Bullish)
IBM,315.7550048828125,315.7550048828125,297.979264831543,280.68489227294924,299.8064880371094,282.1447622680664,HOLD (Bullish)
ICE,153.1999969482422,153.1999969482422,152.39399948120118,161.4429180908203,152.1809989929199,161.01407958984376,HOLD (Bearish)
IDXX,713.27001953125,713.27001953125,664.1325012207031,647.9921997070312,667.8385009765625,649.5785998535156,HOLD (Bullish)
IEX,169.7899932861328,169.7899932861328,168.0160011291504,164.49069702148438,168.34600067138672,164.67390899658204,HOLD (Bullish)
IFF,65.73999786376953,65.73999786376953,63.72449989318848,63.03913917541504,63.91499977111816,63.04839668273926,HOLD (Bullish)
INCY,108.56500244140625,108.56500244140625,95.08199996948242,89.16139999389648,96.10275001525879,89.59350006103516,HOLD (Bullish)
INTC,37.935001373291016,37.935001373291016,38.4875,33.908800010681155,38.526749992370604,34.18750003814697,HOLD (Bullish)
INTU,658.8049926757812,658.8049926757812,663.828500366211,667.5854260253906,664.1342498779297,667.4123229980469,HOLD (Bearish)
INVH,29.030000686645508,29.030000686645508,28.41550006866455,28.844562225341797,28.44600009918213,28.82656478881836,HOLD (Bearish)
IP,38.779998779296875,38.779998779296875,42.96749992370606,45.099399948120116,42.55949993133545,44.91159996032715,HOLD (Bearish)
IPG,25.249900817871094,25.249900817871094,26.130000114440918,26.352200088500975,26.040495109558105,26.327998123168946,HOLD (Bearish)
IQV,221.52000427246094,221.52000427246094,213.83050155639648,200.44700042724608,214.75050201416016,201.18500061035155,HOLD (Bullish)
IR,78.52999877929688,78.52999877929688,78.06249961853027,79.50119979858398,78.15549964904785,79.52419982910156,HOLD (Bearish)
IRM,99.5,99.5,103.57500076293945,101.46158798217773,103.26200065612792,101.66997085571289,HOLD (Bullish)
ISRG,572.760009765625,572.760009765625,522.4335067749023,476.01100280761716,529.2910079956055,478.6426031494141,HOLD (Bullish)
IT,231.24850463867188,231.24850463867188,242.03349914550782,247.28420043945312,241.75642471313478,246.95757049560547,HOLD (Bearish)
ITW,246.57000732421875,246.57000732421875,247.26800155639648,253.9786831665039,247.2120018005371,253.7172671508789,HOLD (Bearish)
IVZ,24.65999984741211,24.65999984741211,23.330000019073488,22.993000030517578,23.382999992370607,23.05220001220703,HOLD (Bullish)
J,155.03500366210938,155.03500366210938,157.47350158691407,152.70540191650392,157.1937515258789,152.93870208740233,HOLD (Bullish)
JBHT,169.875,169.875,166.42935943603516,149.00719390869142,167.99967880249022,149.50466247558595,HOLD (Bullish)
JBL,215.8300018310547,215.8300018310547,212.30450057983398,212.2859994506836,212.7520004272461,212.53859954833985,HOLD (Bullish)
JCI,123.22000122070312,123.22000122070312,114.20650062561035,110.27920043945312,114.8265007019043,110.63680053710938,HOLD (Bullish)
JKHY,166.86000061035156,166.86000061035156,155.76400146484374,154.66302001953125,156.38400115966797,154.78,HOLD (Bullish)
JNJ,194.97500610351562,194.97500610351562,189.72850036621094,184.83060028076173,189.91875076293945,185.17010040283202,HOLD (Bullish)
JPM,320.55999755859375,320.55999755859375,305.8164993286133,306.12524353027345,306.5599990844727,306.5752252197266,HOLD (Bearish)
K,83.4000015258789,83.4000015258789,83.0989990234375,81.35360000610352,83.12949905395507,81.44080001831054,HOLD (Bullish)
KDP,27.065000534057617,27.065000534057617,27.26299982070923,26.803671188354492,27.26974983215332,26.768367881774903,HOLD (Bullish)
KEY,17.825000762939453,17.825000762939453,17.557000064849852,18.22759998321533,17.56175012588501,18.205099983215334,HOLD (Bearish)
KEYS,184.44700622558594,184.44700622558594,173.68500061035155,172.34920074462892,174.66535110473632,172.73174072265624,HOLD (Bullish)
KHC,24.68000030517578,24.68000030517578,24.895999813079833,25.59919990539551,24.87049980163574,25.554199905395507,HOLD (Bearish)
KIM,20.639999389648438,20.639999389648438,21.329500102996825,21.630668106079103,21.276000118255617,21.598800086975096,HOLD (Bearish)
KKR,122.20500183105469,122.20500183105469,120.18199996948242,129.14739959716798,120.06925010681152,128.89489959716798,HOLD (Bearish)
KLAC,1197.6199951171875,1197.6199951171875,1178.8440063476562,1083.27080078125,1184.3745056152343,1090.3452001953126,HOLD (Bullish)
KMB,105.0,105.0,113.56649971008301,120.01182815551758,112.82049980163575,119.57679992675781,HOLD (Bearish)
KMI,27.030000686645508,27.030000686645508,26.39573469161987,26.903957710266113,26.382179069519044,26.915938568115234,HOLD (Bearish)
KO,71.76499938964844,71.76499938964844,69.32800064086913,67.74775604248048,69.56225051879883,67.81375747680664,HOLD (Bullish)
KR,65.30999755859375,65.30999755859375,66.35300006866456,66.64999992370605,66.16350002288819,66.59219993591309,HOLD (Bearish)
KVUE,16.969999313354492,16.969999313354492,15.425499868392944,16.607199954986573,15.460999822616577,16.537599925994872,HOLD (Bearish)
L,104.05000305175781,104.05000305175781,100.15849952697754,99.48279998779297,100.34549980163574,99.62620010375977,HOLD (Bullish)
LDOS,195.89999389648438,195.89999389648438,191.4980010986328,188.50985321044922,191.9645004272461,188.88138549804688,HOLD (Bullish)
LEN,124.33000183105469,124.33000183105469,124.5120002746582,127.01417724609375,124.60650024414062,126.83054870605469,HOLD (Bearish)
LH,265.2900085449219,265.2900085449219,267.6564994812012,273.8245999145508,266.78349990844725,273.6536001586914,HOLD (Bearish)
LHX,300.739990234375,300.739990234375,290.3875,288.9475909423828,290.9384994506836,289.5242016601562,HOLD (Bullish)
LII,482.8500061035156,482.8500061035156,503.4915008544922,526.8108044433594,501.28450164794924,525.5942230224609,HOLD (Bearish)
LIN,429.20001220703125,429.20001220703125,434.6725021362305,456.8852020263672,433.56150207519534,456.06360229492185,HOLD (Bearish)
LKQ,30.975000381469727,30.975000381469727,30.586000156402587,30.801999969482424,30.647250175476074,30.78189998626709,HOLD (Bearish)
LLY,1012.760009765625,1012.760009765625,861.4950012207031,809.8777990722656,870.8045013427734,815.3763989257812,HOLD (Bullish)
LMT,458.6000061035156,458.6000061035156,483.29600219726564,484.1068005371094,481.25550231933596,484.2976007080078,HOLD (Bearish)
LNT,68.27999877929688,68.27999877929688,67.4735668182373,66.11203674316407,67.4816780090332,66.19686782836914,HOLD (Bullish)
LOW,235.2449951171875,235.2449951171875,239.2908187866211,248.74653167724608,239.03565368652343,248.26333953857423,HOLD (Bearish)
LRCX,161.52000427246094,161.52000427246094,153.95199813842774,137.44238662719727,154.78899841308595,138.7218391418457,HOLD (Bullish)
LULU,171.0574951171875,171.0574951171875,171.1129997253418,172.15899932861328,171.31087417602538,171.6095492553711,HOLD (Bearish)
LUV,33.11000061035156,33.11000061035156,32.09050016403198,32.08800006866455,32.06800012588501,32.10360004425049,SELL (Death Cross)
LVS,66.93000030517578,66.93000030517578,57.52235774993896,54.650676498413084,58.42728614807129,54.88636138916016,HOLD (Bullish)
LW,58.2400016784668,58.2400016784668,63.3735429763794,60.24794609069824,63.10557556152344,60.288475036621094,HOLD (Bullish)
LYB,43.33000183105469,43.33000183105469,45.54699993133545,48.81380004882813,45.37550010681152,48.59660011291504,HOLD (Bearish)
LYV,141.55999755859375,141.55999755859375,149.4160011291504,157.28080017089843,148.7325012207031,156.87260009765626,HOLD (Bearish)
MA,563.4500122070312,563.4500122070312,559.8039978027343,570.3028930664062,559.8359985351562,569.7219372558594,HOLD (Bearish)
MAA,131.5449981689453,131.5449981689453,130.76149864196776,135.112550201416,130.73874855041504,134.9077360534668,HOLD (Bearish)
MAR,293.6099853515625,293.6099853515625,271.205500793457,267.6046032714844,272.57649993896484,268.17540283203124,HOLD (Bullish)
MAS,62.41999816894531,62.41999816894531,65.62874660491943,68.79784385681153,65.39109668731689,68.60686515808105,HOLD (Bearish)
MCD,306.1600036621094,306.1600036621094,304.08249816894534,303.9381988525391,304.1279983520508,303.7335986328125,HOLD (Bullish)
MCHP,55.99020004272461,55.99020004272461,62.33649921417236,63.87419921875,61.87550926208496,63.72840324401855,HOLD (Bearish)
MCK,841.4299926757812,841.4299926757812,815.5949981689453,764.2166003417968,818.0699981689453,767.2283996582031,HOLD (Bullish)
MCO,492.1000061035156,492.1000061035156,482.26000061035154,487.4366009521484,482.9395004272461,487.3498010253906,HOLD (Bearish)
MDLZ,57.234500885009766,57.234500885009766,59.22399978637695,60.919339141845704,59.00272483825684,60.84781677246094,HOLD (Bearish)
MDT,95.69999694824219,95.69999694824219,93.18949966430664,94.00054611206055,93.20749969482422,94.08343734741212,HOLD (Bearish)
MET,80.04000091552734,80.04000091552734,78.12623443603516,79.37709518432617,78.07649841308594,79.3780502319336,HOLD (Bearish)
META,613.227294921875,613.227294921875,689.3484985351563,721.7863500976563,684.1323638916016,719.3198388671875,HOLD (Bearish)
MGM,33.16999816894531,33.16999816894531,32.18499984741211,33.74299983978271,32.23499984741211,33.64419979095459,HOLD (Bearish)
MHK,109.9800033569336,109.9800033569336,118.40849952697754,125.2836001586914,117.53499984741211,124.87160018920899,HOLD (Bearish)
MKC,66.15039825439453,66.15039825439453,65.68350048065186,66.32823684692383,65.7260202407837,66.26406173706054,HOLD (Bearish)
MLM,617.47998046875,617.47998046875,619.9465057373047,621.7598022460937,618.8625061035157,621.8854016113281,HOLD (Bearish)
MMC,182.6300048828125,182.6300048828125,184.13349990844728,194.11071685791015,183.0724998474121,193.6762728881836,HOLD (Bearish)
MMM,171.1699981689453,171.1699981689453,163.56050033569335,158.36340057373047,164.44550018310548,158.74680053710938,HOLD (Bullish)
MNST,71.18000030517578,71.18000030517578,68.75900115966797,66.92480033874511,68.88550109863282,67.07820037841798,HOLD (Bullish)
MO,58.41999816894531,58.41999816894531,61.04500045776367,63.63410972595215,60.722500228881835,63.49110328674316,HOLD (Bearish)
MOH,144.00999450683594,144.00999450683594,165.44550018310548,178.41559997558593,163.02649993896483,177.755,HOLD (Bearish)
MOS,25.514999389648438,25.514999389648438,28.073499774932863,31.40954433441162,27.859749698638915,31.270476875305175,HOLD (Bearish)
MPC,198.38999938964844,198.38999938964844,191.13799972534179,188.5951998901367,191.8659996032715,188.9829998779297,HOLD (Bullish)
MPWR,966.9600219726562,966.9600219726562,1021.706509399414,948.8368310546875,1019.6580108642578,951.6539538574219,HOLD (Bullish)
MRK,91.72000122070312,91.72000122070312,86.17049980163574,84.61941864013671,86.55099983215332,84.78668670654297,HOLD (Bullish)
MRNA,26.469999313354492,26.469999313354492,25.985499954223634,25.863999977111817,25.922999954223634,25.912399978637694,HOLD (Bullish)
MS,169.69000244140625,169.69000244140625,162.33772964477538,157.9842172241211,162.7389404296875,158.42539245605468,HOLD (Bullish)
MSCI,586.5651245117188,586.5651245117188,562.2579986572266,563.4817980957031,564.1162536621093,564.1809008789063,HOLD (Bearish)
MSFT,509.9100036621094,509.9100036621094,517.1804992675782,513.9333990478516,517.0044998168945,514.0245989990234,HOLD (Bullish)
MSI,392.8399963378906,392.8399963378906,422.47349700927737,449.16033752441405,420.1684967041016,447.5553955078125,HOLD (Bearish)
MTB,188.63999938964844,188.63999938964844,183.0014991760254,190.6563998413086,183.18199920654297,190.45779968261718,HOLD (Bearish)
MTCH,33.125,33.125,32.670499610900876,34.56517303466797,32.68324966430664,34.47998237609863,HOLD (Bearish)
MTD,1464.635009765625,1464.635009765625,1402.227490234375,1326.2252001953125,1410.2592407226562,1330.1459008789063,HOLD (Bullish)
MU,243.6999969482422,243.6999969482422,220.37100143432616,186.42063186645507,222.95900115966796,188.92171783447264,HOLD (Bullish)
NCLH,19.104999542236328,19.104999542236328,21.729500007629394,23.612200050354005,21.50574998855591,23.487500038146973,HOLD (Bearish)
NDAQ,88.66000366210938,88.66000366210938,87.51150016784668,89.31411849975586,87.46350021362305,89.21719985961914,HOLD (Bearish)
NDSN,237.74000549316406,237.74000549316406,233.74050064086913,229.7974069213867,234.03500061035157,230.12907867431642,HOLD (Bullish)
NEE,85.56999969482422,85.56999969482422,83.55499992370605,78.69639984130859,83.5439998626709,78.97519989013672,HOLD (Bullish)
NEM,93.7750015258789,93.7750015258789,85.51599960327148,83.71339965820313,85.5257495880127,84.08549972534179,HOLD (Bullish)
NFLX,1156.0,1156.0,1132.2414916992188,1180.0171948242187,1129.8769897460938,1178.61359375,HOLD (Bearish)
NI,43.7400016784668,43.7400016784668,43.093895530700685,42.16716522216797,43.1178674697876,42.21152137756348,HOLD (Bullish)
NKE,64.52999877929688,64.52999877929688,65.51499996185302,69.08279975891114,65.31849994659424,68.87859977722168,HOLD (Bearish)
NOC,561.27001953125,561.27001953125,587.1469940185547,591.601201171875,584.7639953613282,591.2064013671875,HOLD (Bearish)
NOW,858.2750244140625,858.2750244140625,907.1844970703125,918.2080004882813,904.9457489013672,916.9859008789062,HOLD (Bearish)
NRG,168.8699951171875,168.8699951171875,169.31085891723632,164.7826171875,169.20979080200195,165.2293392944336,HOLD (Bullish)
NSC,288.5799865722656,288.5799865722656,283.64305114746094,285.1496276855469,283.6563690185547,285.38405334472657,HOLD (Bearish)
NTAP,111.73999786376953,111.73999786376953,116.18250045776367,118.9227392578125,115.696000289917,118.83822738647461,HOLD (Bearish)
NTRS,133.47999572753906,133.47999572753906,127.56950073242187,129.18437438964844,127.7495002746582,129.27600036621095,HOLD (Bearish)
NUE,149.8000030517578,149.8000030517578,142.79149932861327,140.18260833740234,143.44349975585936,140.2861462402344,HOLD (Bullish)
NVDA,192.30499267578125,192.30499267578125,191.5760009765625,184.37644439697266,192.19975051879882,184.81033660888673,HOLD (Bullish)
NVR,7278.9501953125,7278.9501953125,7417.2445068359375,7816.02640625,7398.931005859375,7797.800810546875,HOLD (Bearish)
NWS,30.014999389648438,30.014999389648438,30.001999950408937,31.47717613220215,30.00674991607666,31.421703262329103,HOLD (Bearish)
NWSA,26.704999923706055,26.704999923706055,26.280499744415284,27.95780387878418,26.287249755859374,27.915071258544923,HOLD (Bearish)
NXPI,204.41000366210938,204.41000366210938,212.35900115966797,218.8786572265625,211.71800155639647,218.423798828125,HOLD (Bearish)
O,56.869998931884766,56.869998931884766,58.378151512146,58.80566749572754,58.26251277923584,58.79459487915039,HOLD (Bearish)
ODFL,140.4499969482422,140.4499969482422,138.5189987182617,141.05459869384765,138.78949890136718,140.90139862060548,HOLD (Bearish)
OKE,68.66000366210938,68.66000366210938,67.2086799621582,69.68795989990234,67.24865608215332,69.60647216796875,HOLD (Bearish)
OMC,73.52999877929688,73.52999877929688,76.34099960327148,77.03719970703125,76.05199966430663,76.95719970703125,HOLD (Bearish)
ON,49.125,49.125,50.97400016784668,50.01400016784668,50.9122501373291,50.040700149536136,HOLD (Bullish)
ORCL,226.91000366210938,226.91000366210938,268.48599700927736,279.49009094238284,264.65049743652344,279.56703308105466,HOLD (Bearish)
ORLY,98.52999877929688,98.52999877929688,97.49999961853027,101.7434001159668,97.32049942016602,101.63720016479492,HOLD (Bearish)
OTIS,90.97000122070312,90.97000122070312,91.54099960327149,90.33899993896485,91.51599960327148,90.445,HOLD (Bullish)
OXY,41.904998779296875,41.904998779296875,41.228000259399415,43.94761299133301,41.2292501449585,43.8646363067627,HOLD (Bearish)
PANW,211.9600067138672,211.9600067138672,214.6804992675781,208.23979949951172,214.94349975585936,208.64839965820312,HOLD (Bullish)
PAYC,167.21499633789062,167.21499633789062,189.104500579834,203.59400115966798,187.49025039672853,202.51130096435546,HOLD (Bearish)
PAYX,111.02899932861328,111.02899932861328,119.31026611328124,124.8581852722168,118.54675216674805,124.3921322631836,HOLD (Bearish)
PCAR,98.93000030517578,98.93000030517578,98.3245002746582,98.27540023803711,98.5095001220703,98.32960021972656,HOLD (Bullish)
PCG,16.7549991607666,16.7549991607666,16.340500020980834,15.747925758361816,16.344249963760376,15.77653537750244,HOLD (Bullish)
PEG,83.53500366210938,83.53500366210938,82.67299995422363,82.03362991333007,82.61324996948242,82.0901123046875,HOLD (Bullish)
PEP,144.6999969482422,144.6999969482422,148.22949981689453,145.02634002685548,147.90649948120117,144.97633911132812,HOLD (Bullish)
PFE,25.883800506591797,25.883800506591797,24.24207525253296,24.341558151245117,24.33786735534668,24.372013397216797,HOLD (Bearish)
PFG,85.01000213623047,85.01000213623047,81.24799995422363,81.55479995727539,81.45349998474121,81.66699996948242,HOLD (Bearish)
PG,148.22000122070312,148.22000122070312,149.0761947631836,151.7101724243164,149.16738204956056,151.53314025878908,HOLD (Bearish)
PGR,221.15499877929688,221.15499877929688,215.65650100708007,232.41253814697265,215.3892509460449,231.90324005126953,HOLD (Bearish)
PH,848.4600219726562,848.4600219726562,775.1077239990234,760.6302807617187,780.7173370361328,762.6611853027343,HOLD (Bullish)
PHM,120.58000183105469,120.58000183105469,120.86349983215332,127.73408065795898,120.65849990844727,127.48403030395508,HOLD (Bearish)
PKG,202.82000732421875,202.82000732421875,202.7375,209.07854309082032,202.39600067138673,208.9010855102539,HOLD (Bearish)
PLD,125.41000366210938,125.41000366210938,124.83600006103515,118.2492155456543,124.9685001373291,118.55802871704101,HOLD (Bullish)
PLTR,181.60000610351562,181.60000610351562,186.77849884033202,179.14940002441406,186.87749938964845,179.6834002685547,HOLD (Bullish)
PM,157.09500122070312,157.09500122070312,152.4854995727539,157.17382232666014,152.4537498474121,157.08171112060546,HOLD (Bearish)
PNC,186.50999450683594,186.50999450683594,182.71199951171874,191.87732116699217,182.920499420166,191.5448095703125,HOLD (Bearish)
PNR,108.87999725341797,108.87999725341797,108.30948600769042,109.3072427368164,108.25044212341308,109.35286834716797,HOLD (Bearish)
PNW,88.86000061035156,88.86000061035156,89.9449089050293,88.62016998291016,89.75057678222656,88.64101318359376,HOLD (Bullish)
PODD,335.8599853515625,335.8599853515625,320.56700134277344,324.2997998046875,321.7375,324.14639953613283,HOLD (Bearish)
POOL,250.02499389648438,250.02499389648438,277.07750091552737,298.5499981689453,275.05675048828124,297.4556982421875,HOLD (Bearish)
PPG,97.47000122070312,97.47000122070312,98.95242309570312,102.72372772216796,98.88464393615723,102.50543670654297,HOLD (Bearish)
PPL,36.869998931884766,36.869998931884766,37.01849994659424,36.64068466186524,36.96349983215332,36.65921951293945,HOLD (Bullish)
PRU,107.75,107.75,103.21649894714355,103.6925991821289,103.44749908447265,103.6989991760254,HOLD (Bearish)
PSA,276.1000061035156,276.1000061035156,291.8499954223633,290.0291857910156,290.60499572753906,289.7758709716797,HOLD (Bullish)
PSKY,15.5649995803833,15.5649995803833,16.055499935150145,17.079665031433105,15.962249898910523,17.09056650161743,HOLD (Bearish)
PSX,139.06500244140625,139.06500244140625,134.69349975585936,133.42719985961915,135.16824951171876,133.59789993286134,HOLD (Bullish)
PTC,178.98500061035156,178.98500061035156,195.6995002746582,201.2075994873047,194.50875015258788,200.54249938964844,HOLD (Bearish)
PWR,451.6300048828125,451.6300048828125,441.50699920654296,417.3022979736328,442.2419998168945,418.8485046386719,HOLD (Bullish)
PYPL,67.05000305175781,67.05000305175781,68.34750022888184,68.65220001220703,68.30100021362304,68.60040008544922,HOLD (Bearish)
Q,93.16999816894531,93.16999816894531,,,,,HOLD (Insufficient Data)
QCOM,177.29249572753906,177.29249572753906,173.15349884033202,167.96559997558595,173.86962356567383,168.38364990234376,HOLD (Bullish)
RCL,264.1300048828125,264.1300048828125,288.77250213623046,311.8108831787109,286.42100219726564,310.0151940917969,HOLD (Bearish)
REG,70.59750366210938,70.59750366210938,70.90900001525878,71.24092178344726,70.81737518310547,71.2223991394043,HOLD (Bearish)
REGN,686.75,686.75,618.2399963378906,591.4481994628907,623.7564971923828,593.9071997070313,HOLD (Bullish)
RF,25.350099563598633,25.350099563598633,24.29400005340576,25.56360004425049,24.324505043029784,25.53180202484131,HOLD (Bearish)
RJF,166.7100067138672,166.7100067138672,161.6,165.68299438476564,161.75100021362306,165.69564453125,HOLD (Bearish)
RL,340.82000732421875,340.82000732421875,326.4830032348633,319.14018005371094,327.6020034790039,319.708271484375,HOLD (Bullish)
RMD,252.63499450683594,252.63499450683594,257.57150039672854,267.59940032958986,256.71824951171874,267.267900390625,HOLD (Bearish)
ROK,393.1700134277344,393.1700134277344,363.031999206543,351.7890008544922,365.0860000610352,352.8792010498047,HOLD (Bullish)
ROL,58.48189926147461,58.48189926147461,57.002798080444336,56.90370613098145,57.13463859558105,56.95085990905762,HOLD (Bullish)
ROP,453.1390075683594,453.1390075683594,468.82350006103513,492.8953576660156,466.4939498901367,491.4929180908203,HOLD (Bearish)
ROST,162.41000366210938,162.41000366210938,159.0104995727539,153.67441131591798,159.28149948120117,153.91606658935547,HOLD (Bullish)
RSG,205.0,205.0,213.87899932861328,221.49413146972657,213.07749938964844,220.95711730957032,HOLD (Bearish)
RTX,179.0500030517578,179.0500030517578,173.44899978637696,165.81600006103517,174.55149993896484,166.23480010986327,HOLD (Bullish)
RVTY,94.08000183105469,94.08000183105469,94.06906929016114,89.95503021240235,94.17049942016601,90.17067184448243,HOLD (Bullish)
SBAC,202.13499450683594,202.13499450683594,195.96899795532227,194.98480010986327,196.35324783325194,195.04130004882813,HOLD (Bullish)
SBUX,88.1343002319336,88.1343002319336,84.15549964904785,83.78559982299805,84.41921463012696,83.80328582763671,HOLD (Bullish)
SCHW,97.94000244140625,97.94000244140625,94.46449928283691,94.03719955444336,94.64499931335449,94.07159957885742,HOLD (Bullish)
SHW,345.5862121582031,345.5862121582031,338.95549926757815,344.8342004394531,339.5983093261719,344.4853247070312,HOLD (Bearish)
SJM,109.79499816894531,109.79499816894531,104.46349906921387,106.47539962768555,104.77724914550781,106.4302995300293,HOLD (Bearish)
SLB,36.30500030517578,36.30500030517578,35.51350021362305,34.98240009307861,35.700250244140626,35.00850009918213,HOLD (Bullish)
SMCI,37.920101165771484,37.920101165771484,48.83849964141846,48.2215998840332,48.03750476837158,48.17800193786621,SELL (Death Cross)
SNA,343.3800048828125,343.3800048828125,341.3775009155273,338.0340002441406,341.91700134277346,338.46460021972655,HOLD (Bullish)
SNPS,400.8900146484375,400.8900146484375,437.10749969482424,467.16180114746095,435.35700073242185,463.33720153808594,HOLD (Bearish)
SO,91.62999725341797,91.62999725341797,94.68050155639648,94.12600067138672,94.27600135803223,94.12540054321289,HOLD (Bullish)
SOLS,46.13999938964844,46.13999938964844,,,,,HOLD (Insufficient Data)
SOLV,73.7699966430664,73.7699966430664,70.81400032043457,71.97780014038086,70.9245002746582,72.0252000427246,HOLD (Bearish)
SPG,184.5,184.5,178.97000045776366,180.36754699707032,179.2770004272461,180.5027133178711,HOLD (Bearish)
SPGI,496.875,496.875,487.74300079345704,500.16859924316407,488.44275054931643,499.32129943847656,HOLD (Bearish)
SRE,92.66000366210938,92.66000366210938,92.45500030517579,88.61402114868164,92.47350044250489,88.83441009521485,HOLD (Bullish)
STE,266.7099914550781,266.7099914550781,244.70900039672853,244.8340005493164,246.2065002441406,245.3316000366211,BUY (Golden Cross)
STLD,159.3800048828125,159.3800048828125,152.63550033569337,143.9402606201172,153.3020004272461,144.54539184570314,HOLD (Bullish)
STT,122.0199966430664,122.0199966430664,116.1205005645752,114.450634765625,116.38600044250488,114.64739883422851,HOLD (Bullish)
STX,281.2699890136719,281.2699890136719,247.5014991760254,228.67543060302734,250.59599838256835,230.78551086425782,HOLD (Bullish)
STZ,130.66000366210938,130.66000366210938,133.94906120300294,136.37995834350585,133.59164161682128,136.08617416381836,HOLD (Bearish)
SW,35.79999923706055,35.79999923706055,39.35300006866455,41.86479995727539,39.055000114440915,41.64179992675781,HOLD (Bearish)
SWK,68.0,68.0,68.87000045776367,72.26299957275391,68.88400039672851,72.16599960327149,HOLD (Bearish)
SWKS,69.6500015258789,69.6500015258789,74.61100006103516,75.42759994506837,74.38250007629395,75.34940002441407,HOLD (Bearish)
SYF,75.23999786376953,75.23999786376953,73.26648063659668,73.3011930847168,73.42728004455566,73.30237228393554,BUY (Golden Cross)
SYK,368.92999267578125,368.92999267578125,369.45300140380857,373.11552734375,369.41200103759763,372.7405755615234,HOLD (Bearish)
SYY,75.48500061035156,75.48500061035156,76.32750015258789,78.98642318725587,76.09725036621094,78.88583389282226,HOLD (Bearish)
T,25.615800857543945,25.615800857543945,25.249000072479248,26.81692768096924,25.226290130615233,26.754629974365233,HOLD (Bearish)
TAP,46.7400016784668,46.7400016784668,45.47000007629394,46.31181884765625,45.48850021362305,46.259800033569334,HOLD (Bearish)
TDG,1305.4949951171875,1305.4949951171875,1301.2565063476563,1294.2069995117188,1304.6457580566407,1294.7472998046876,HOLD (Bullish)
TDY,521.5900268554688,521.5900268554688,532.8895050048828,553.0855981445312,530.7180053710938,552.6245983886719,HOLD (Bearish)
TECH,60.9900016784668,60.9900016784668,61.65349979400635,57.80039985656738,61.72399978637695,57.95339988708496,HOLD (Bullish)
TEL,248.41000366210938,248.41000366210938,237.33199920654297,224.4559994506836,238.6179992675781,225.304599609375,HOLD (Bullish)
TER,178.5,178.5,161.4275001525879,142.17199478149413,163.30100021362304,143.35179962158202,HOLD (Bullish)
TFC,45.7400016784668,45.7400016784668,43.93300018310547,44.746200256347656,44.05700035095215,44.73280029296875,HOLD (Bearish)
TGT,91.66999816894531,91.66999816894531,92.5495002746582,90.62619949340821,92.5875,90.61259948730469,HOLD (Bullish)
TJX,147.77999877929688,147.77999877929688,143.25000076293946,141.94860076904297,143.38100051879883,142.11480072021484,HOLD (Bullish)
TKO,180.35000610351562,180.35000610351562,186.22100143432618,192.6467138671875,185.6780014038086,192.5355255126953,HOLD (Bearish)
TMO,587.034423828125,587.034423828125,560.9664978027344,521.9989282226562,563.9247192382812,524.0573083496093,HOLD (Bullish)
TMUS,214.08999633789062,214.08999633789062,216.16749877929686,228.68519958496094,215.53949890136718,227.91379943847656,HOLD (Bearish)
TPL,1006.9249877929688,1006.9249877929688,941.6915008544922,931.6836010742187,945.7002502441406,933.6325012207031,HOLD (Bullish)
TPR,104.26000213623047,104.26000213623047,111.16350021362305,111.02890533447265,110.54200019836426,111.03340026855469,SELL (Death Cross)
TRGP,171.26499938964844,171.26499938964844,156.14198684692383,160.46824401855469,157.20208511352538,160.64413177490235,HOLD (Bearish)
TRMB,82.37000274658203,82.37000274658203,79.44050025939941,79.97620010375977,79.62300033569336,80.05160018920898,HOLD (Bearish)
TROW,104.56999969482422,104.56999969482422,103.23649978637695,104.11520431518555,103.17949981689453,104.12454177856445,HOLD (Bearish)
